groupe_id,debut_semaine,numero_semaine,annee,mois,_conso_reelle,conso_semaine_1,conso_moyenne_4sem,tendance_ratio_accel,campagne_nb_30j,budget_quota_libre,budget_ratio_libre,saison_multiplicateur,saison_conso_historique_semaine,evenement_prochain_jours,jours_avant_zero_rythme_event,target_conso_7j,target_conso_14j,target_conso_30j
1,2025-11-10 00:00:00+01:00,46,2025,11,1453.0,1635.0,1463.0,1.1176,2,7908.0,0.0316,2.49,1462.0,1.0,15.1957,1237.0,2630.0,5533.0
1,2025-11-17 00:00:00+01:00,47,2025,11,1237.0,1453.0,1478.5,0.9828,3,6455.0,0.0258,2.44,1427.0,1.0,12.5252,1393.0,2878.0,5703.0
1,2025-11-24 00:00:00+01:00,48,2025,11,1393.0,1237.0,1392.25,0.8885,2,5218.0,0.0209,2.53,1449.25,1.0,10.3697,1485.0,2903.0,6709.0
1,2025-12-01 00:00:00+01:00,49,2025,12,1485.0,1393.0,1429.5,0.9745,3,3825.0,0.0153,2.53,1439.5,1.0,7.4033,1418.0,2825.0,7589.0
1,2025-12-08 00:00:00+01:00,50,2025,12,1418.0,1485.0,1392.0,1.0668,2,9490.0,0.0369,2.43,1317.0,1.0,19.639,1407.0,3806.0,7610.0
1,2025-12-15 00:00:00+01:00,51,2025,12,1407.0,1418.0,1383.25,1.0251,3,8072.0,0.0314,2.52,1395.5,1.0,16.2098,2399.0,4764.0,7876.0
1,2025-12-22 00:00:00+01:00,52,2025,12,2399.0,1407.0,1425.75,0.9868,2,6665.0,0.0259,4.76,1797.2,1.0,6.8746,2365.0,3804.0,6760.0
1,2025-12-29 00:00:00+01:00,1,2026,12,2365.0,2399.0,1677.25,1.4303,3,4266.0,0.0166,4.76,2011.6667,1.0,3.7404,1439.0,3112.0,5770.0
1,2026-01-05 00:00:00+01:00,2,2026,1,1439.0,2365.0,1897.25,1.2465,2,1901.0,0.0074,3.53,1844.7143,1.0,1.9869,1673.0,2956.0,5805.0
1,2026-01-12 00:00:00+01:00,3,2026,1,1673.0,1439.0,1902.5,0.7564,3,7612.0,0.0288,2.61,1473.8333,1.0,10.7308,1283.0,2658.0,5662.0
1,2026-01-19 00:00:00+01:00,4,2026,1,1283.0,1673.0,1969.0,0.8497,2,5939.0,0.0224,2.61,1496.1667,1.0,8.0896,1375.0,2849.0,5886.0
1,2026-01-26 00:00:00+01:00,5,2026,1,1375.0,1283.0,1690.0,0.7592,3,4656.0,0.0176,2.5,1527.5,1.0,7.7141,1474.0,3004.0,6116.0
1,2026-02-02 00:00:00+01:00,6,2026,2,1474.0,1375.0,1442.5,0.9532,2,3281.0,0.0124,2.66,1626.5,1.0,5.9856,1530.0,3037.0,6097.0
1,2026-02-09 00:00:00+01:00,7,2026,2,1530.0,1474.0,1451.25,1.0157,3,8957.0,0.033,2.66,1581.8333,1.0,16.2419,1507.0,3112.0,6911.0
1,2026-02-16 00:00:00+01:00,8,2026,2,1507.0,1530.0,1415.5,1.0809,2,7427.0,0.0273,2.56,1480.0,1.0,14.347,1605.0,3060.0,7775.0
1,2026-02-23 00:00:00+01:00,9,2026,2,1605.0,1507.0,1471.5,1.0241,3,5920.0,0.0218,2.56,1520.0,1.0,11.0007,1455.0,3799.0,8601.0
1,2026-03-02 00:00:00+01:00,10,2026,3,1455.0,1605.0,1529.0,1.0497,2,4315.0,0.0159,2.79,1637.5,1.0,7.0806,2344.0,4715.0,9647.0
1,2026-03-09 00:00:00+01:00,11,2026,3,2344.0,1455.0,1524.25,0.9546,3,10010.0,0.0359,4.42,2221.1667,1.0,10.4005,2371.0,4802.0,9207.0
1,2026-03-16 00:00:00+01:00,12,2026,3,2371.0,2344.0,1727.75,1.3567,2,7666.0,0.0275,4.5,2635.6667,1.0,6.902,2431.0,4932.0,9898.0
1,2026-03-23 00:00:00+01:00,13,2026,3,2431.0,2371.0,1943.75,1.2198,3,5295.0,0.019,4.5,2599.6667,1.0,4.2375,2501.0,4405.0,8491.0
2,2022-12-26 00:00:00+01:00,52,2022,12,45.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,999.0,233.0,436.0,854.0
2,2023-01-02 00:00:00+01:00,1,2023,1,233.0,45.0,45.0,1.0,1,0.0,0.0,3.53,45.0,1.0,999.0,203.0,426.0,836.0
2,2023-01-09 00:00:00+01:00,2,2023,1,203.0,233.0,139.0,1.6763,1,957.0,0.8944,3.53,139.0,1.0,13.6528,223.0,418.0,833.0
2,2023-01-16 00:00:00+01:00,3,2023,1,223.0,203.0,160.3333,1.2661,1,754.0,0.7047,2.61,160.3333,1.0,12.6126,195.0,410.0,801.0
2,2023-01-23 00:00:00+01:00,4,2023,1,195.0,223.0,176.0,1.267,1,531.0,0.4963,2.61,176.0,1.0,8.0917,215.0,415.0,795.0
2,2023-01-30 00:00:00+01:00,5,2023,1,215.0,195.0,213.5,0.9133,1,336.0,0.314,2.5,213.5,1.0,4.4066,200.0,391.0,797.0
2,2023-02-06 00:00:00+01:00,6,2023,2,200.0,215.0,209.0,1.0287,1,1191.0,0.5565,2.66,209.0,1.0,14.9962,191.0,380.0,848.0
2,2023-02-13 00:00:00+01:00,7,2023,2,191.0,200.0,208.25,0.9604,1,991.0,0.4631,2.66,208.25,1.0,12.5229,189.0,406.0,1011.0
2,2023-02-20 00:00:00+01:00,8,2023,2,189.0,191.0,200.25,0.9538,1,800.0,0.3738,2.56,200.25,1.0,10.9238,217.0,468.0,1193.0
2,2023-02-27 00:00:00+01:00,9,2023,2,217.0,189.0,198.75,0.9509,1,611.0,0.2855,2.56,198.75,1.0,8.4061,251.0,605.0,1317.0
2,2023-03-06 00:00:00+01:00,10,2023,3,251.0,217.0,199.25,1.0891,1,1999.0,0.5338,2.79,199.25,1.0,25.1715,354.0,725.0,1461.0
2,2023-03-13 00:00:00+01:00,11,2023,3,354.0,251.0,212.0,1.184,1,1748.0,0.4668,4.42,212.0,1.0,13.0581,371.0,712.0,1593.0
2,2023-03-20 00:00:00+01:00,12,2023,3,371.0,354.0,252.75,1.4006,1,1394.0,0.3722,4.5,252.75,1.0,8.5794,341.0,736.0,1698.0
2,2023-03-27 00:00:00+01:00,13,2023,3,341.0,371.0,298.25,1.2439,1,1023.0,0.2732,4.5,298.25,1.0,5.3356,395.0,881.0,1556.0
2,2023-04-03 00:00:00+01:00,14,2023,4,395.0,341.0,329.25,1.0357,1,682.0,0.1821,5.03,329.25,1.0,2.8826,486.0,962.0,1434.0
2,2023-04-10 00:00:00+01:00,15,2023,4,486.0,395.0,365.25,1.0815,1,1357.0,0.2818,5.03,365.25,1.0,5.1703,476.0,675.0,1181.0
2,2023-04-17 00:00:00+01:00,16,2023,4,476.0,486.0,398.25,1.2203,1,871.0,0.1809,5.24,398.25,1.0,2.9217,199.0,472.0,913.0
2,2023-04-24 00:00:00+01:00,17,2023,4,199.0,476.0,424.5,1.1213,1,395.0,0.082,5.24,424.5,1.0,1.243,273.0,506.0,951.0
2,2023-05-01 00:00:00+01:00,18,2023,5,273.0,199.0,389.0,0.5116,1,196.0,0.0407,3.35,389.0,1.0,1.0528,233.0,441.0,880.0
2,2023-05-08 00:00:00+01:00,19,2023,5,233.0,273.0,358.5,0.7615,1,1013.0,0.1721,3.03,358.5,1.0,6.5279,208.0,445.0,836.0
2,2023-05-15 00:00:00+01:00,20,2023,5,208.0,233.0,295.25,0.7892,1,780.0,0.1325,2.58,295.25,1.0,7.1678,237.0,439.0,945.0
2,2023-05-22 00:00:00+01:00,21,2023,5,237.0,208.0,228.25,0.9113,1,572.0,0.0972,2.58,228.25,1.0,6.7993,202.0,391.0,932.0
2,2023-05-29 00:00:00+01:00,22,2023,5,202.0,237.0,237.75,0.9968,1,335.0,0.0569,2.64,237.75,1.0,3.7361,189.0,506.0,915.0
2,2023-06-05 00:00:00+01:00,23,2023,6,189.0,202.0,220.0,0.9182,1,133.0,0.0226,2.64,220.0,1.0,1.603,317.0,541.0,932.0
2,2023-06-12 00:00:00+01:00,24,2023,6,317.0,189.0,209.0,0.9043,1,1014.0,0.1458,3.13,209.0,1.0,10.8504,224.0,409.0,834.0
2,2023-06-19 00:00:00+01:00,25,2023,6,224.0,317.0,236.25,1.3418,1,697.0,0.1002,3.36,236.25,1.0,6.1464,185.0,391.0,807.0
2,2023-06-26 00:00:00+01:00,26,2023,6,185.0,224.0,233.0,0.9614,1,473.0,0.068,3.36,233.0,1.0,4.2293,206.0,425.0,812.0
2,2023-07-03 00:00:00+01:00,27,2023,7,206.0,185.0,228.75,0.8087,1,288.0,0.0414,2.53,228.75,1.0,3.4834,219.0,416.0,836.0
2,2023-07-10 00:00:00+01:00,28,2023,7,219.0,206.0,233.0,0.8841,1,1152.0,0.1436,2.65,233.0,1.0,13.0602,197.0,387.0,809.0
2,2023-07-17 00:00:00+01:00,29,2023,7,197.0,219.0,208.5,1.0504,1,933.0,0.1163,2.65,208.5,1.0,11.8203,190.0,420.0,810.0
2,2023-07-24 00:00:00+01:00,30,2023,7,190.0,197.0,201.75,0.9765,1,736.0,0.0917,2.45,201.75,1.0,10.4231,230.0,422.0,816.0
2,2023-07-31 00:00:00+01:00,31,2023,7,230.0,190.0,203.0,0.936,1,546.0,0.068,2.5,203.0,1.0,7.531,192.0,390.0,824.0
2,2023-08-07 00:00:00+01:00,32,2023,8,192.0,230.0,209.0,1.1005,1,1386.0,0.1524,2.5,209.0,1.0,18.5684,198.0,394.0,1011.0
2,2023-08-14 00:00:00+01:00,33,2023,8,198.0,192.0,202.25,0.9493,1,1194.0,0.1313,2.5,202.25,1.0,16.53,196.0,434.0,1082.0
2,2023-08-21 00:00:00+01:00,34,2023,8,196.0,198.0,202.5,0.9778,1,996.0,0.1095,2.7,202.5,1.0,12.7517,238.0,617.0,1078.0
2,2023-08-28 00:00:00+01:00,35,2023,8,238.0,196.0,204.0,0.9608,1,800.0,0.088,2.7,204.0,1.0,10.167,379.0,648.0,1070.0
2,2023-09-04 00:00:00+01:00,36,2023,9,379.0,238.0,206.0,1.1553,1,562.0,0.0618,3.52,206.0,1.0,5.4253,269.0,461.0,867.0
2,2023-09-11 00:00:00+01:00,37,2023,9,269.0,379.0,252.75,1.4995,1,1253.0,0.1233,3.52,252.75,1.0,9.8586,192.0,422.0,811.0
2,2023-09-18 00:00:00+01:00,38,2023,9,192.0,269.0,270.5,0.9945,1,984.0,0.0968,2.7,270.5,1.0,9.4311,230.0,406.0,814.0
2,2023-09-25 00:00:00+01:00,39,2023,9,230.0,192.0,269.5,0.7124,1,792.0,0.0779,2.47,269.5,1.0,8.3285,176.0,389.0,805.0
2,2023-10-02 00:00:00+01:00,40,2023,10,176.0,230.0,267.5,0.8598,1,562.0,0.0553,2.47,267.5,1.0,5.9541,213.0,408.0,850.0
2,2023-10-09 00:00:00+01:00,41,2023,10,213.0,176.0,216.75,0.812,1,1456.0,0.1296,2.47,216.75,1.0,19.0372,195.0,416.0,840.0
2,2023-10-16 00:00:00+01:00,42,2023,10,195.0,213.0,202.75,1.0506,1,1243.0,0.1106,2.44,202.75,1.0,17.5881,221.0,442.0,865.0
2,2023-10-23 00:00:00+01:00,43,2023,10,221.0,195.0,203.5,0.9582,1,1048.0,0.0933,2.52,203.5,1.0,14.3052,221.0,424.0,839.0
2,2023-10-30 00:00:00+01:00,44,2023,10,221.0,221.0,201.25,1.0981,1,827.0,0.0736,2.52,201.25,1.0,11.4148,203.0,423.0,804.0
2,2023-11-06 00:00:00+01:00,45,2023,11,203.0,221.0,212.5,1.04,1,1676.0,0.1362,2.49,212.5,1.0,22.1725,220.0,415.0,815.0
2,2023-11-13 00:00:00+01:00,46,2023,11,220.0,203.0,210.0,0.9667,1,1473.0,0.1197,2.49,210.0,1.0,19.7189,195.0,381.0,789.0
2,2023-11-20 00:00:00+01:00,47,2023,11,195.0,220.0,216.25,1.0173,1,1253.0,0.1018,2.44,216.25,1.0,16.6228,186.0,400.0,812.0
2,2023-11-27 00:00:00+01:00,48,2023,11,186.0,195.0,209.75,0.9297,1,1058.0,0.086,2.53,209.75,1.0,13.956,214.0,408.0,1016.0
2,2023-12-04 00:00:00+01:00,49,2023,12,214.0,186.0,201.0,0.9254,1,872.0,0.0709,2.53,201.0,1.0,12.0032,194.0,412.0,1003.0
2,2023-12-11 00:00:00+01:00,50,2023,12,194.0,214.0,203.75,1.0503,1,2263.0,0.1627,2.43,203.75,1.0,31.9947,218.0,608.0,1011.0
2,2023-12-18 00:00:00+01:00,51,2023,12,218.0,194.0,197.25,0.9835,1,2069.0,0.1487,2.52,197.25,1.0,29.1367,390.0,591.0,1004.0
2,2023-12-25 00:00:00+01:00,52,2023,12,390.0,218.0,203.0,1.0739,1,1851.0,0.1331,4.76,45.0,1.0,13.4092,201.0,403.0,805.0
2,2024-01-01 00:00:00+01:00,1,2024,1,201.0,390.0,254.0,1.5354,1,1461.0,0.105,4.76,222.6667,1.0,8.4588,202.0,413.0,808.0
2,2024-01-08 00:00:00+01:00,2,2024,1,202.0,201.0,250.75,0.8016,1,2330.0,0.1555,3.53,218.0,1.0,18.4263,211.0,402.0,762.0
2,2024-01-15 00:00:00+01:00,3,2024,1,211.0,202.0,252.75,0.7992,1,2128.0,0.1421,2.61,213.0,1.0,22.5807,191.0,395.0,750.0
2,2024-01-22 00:00:00+01:00,4,2024,1,191.0,211.0,251.0,0.8406,1,1917.0,0.128,2.61,209.0,1.0,20.4836,204.0,360.0,770.0
2,2024-01-29 00:00:00+01:00,5,2024,1,204.0,191.0,201.25,0.9491,1,1726.0,0.1152,2.5,205.0,1.0,24.0139,156.0,355.0,782.0
2,2024-02-05 00:00:00+01:00,6,2024,2,156.0,204.0,202.0,1.0099,1,1522.0,0.1016,2.66,207.5,1.0,19.828,199.0,410.0,829.0
2,2024-02-12 00:00:00+01:00,7,2024,2,199.0,156.0,190.5,0.8189,1,2436.0,0.1518,2.66,195.5,1.0,33.6511,211.0,427.0,1099.0
2,2024-02-19 00:00:00+01:00,8,2024,2,211.0,199.0,187.5,1.0613,1,2237.0,0.1394,2.56,190.0,1.0,32.6229,216.0,419.0,1251.0
2,2024-02-26 00:00:00+01:00,9,2024,2,216.0,211.0,192.5,1.0961,1,2026.0,0.1262,2.56,203.0,1.0,28.7784,203.0,672.0,1385.0
2,2024-03-04 00:00:00+01:00,10,2024,3,203.0,216.0,195.5,1.1049,1,1810.0,0.1128,2.79,234.0,1.0,23.2287,469.0,832.0,1500.0
2,2024-03-11 00:00:00+01:00,11,2024,3,469.0,203.0,207.25,0.9795,1,3212.0,0.1819,4.42,302.5,1.0,24.5446,363.0,713.0,1491.0
2,2024-03-18 00:00:00+01:00,12,2024,3,363.0,469.0,274.75,1.707,1,2743.0,0.1554,4.5,362.5,1.0,15.5301,350.0,668.0,1580.0
2,2024-03-25 00:00:00+01:00,13,2024,3,350.0,363.0,312.75,1.1607,1,2380.0,0.1348,4.5,356.0,1.0,11.8376,318.0,778.0,1558.0
2,2024-04-01 00:00:00+01:00,14,2024,4,318.0,350.0,346.25,1.0108,1,2030.0,0.115,5.03,368.0,1.0,8.159,460.0,912.0,1485.0
2,2024-04-08 00:00:00+01:00,15,2024,4,460.0,318.0,375.0,0.848,1,2782.0,0.1486,5.03,440.5,1.0,10.3242,452.0,780.0,1218.0
2,2024-04-15 00:00:00+01:00,16,2024,4,452.0,460.0,372.75,1.2341,1,2322.0,0.124,5.24,481.0,1.0,8.3217,328.0,573.0,942.0
2,2024-04-22 00:00:00+01:00,17,2024,4,328.0,452.0,395.0,1.1443,1,1870.0,0.0999,5.24,337.5,1.0,6.3243,245.0,438.0,834.0
2,2024-04-29 00:00:00+01:00,18,2024,4,245.0,328.0,389.5,0.8421,1,1542.0,0.0823,3.35,236.0,1.0,8.2724,193.0,369.0,825.0
2,2024-05-06 00:00:00+01:00,19,2024,5,193.0,245.0,371.25,0.6599,1,2367.0,0.1196,3.03,253.0,1.0,14.7295,176.0,396.0,845.0
2,2024-05-13 00:00:00+01:00,20,2024,5,176.0,193.0,304.5,0.6338,1,2174.0,0.1098,2.58,220.5,1.0,19.3709,220.0,456.0,924.0
2,2024-05-20 00:00:00+01:00,21,2024,5,220.0,176.0,235.5,0.7473,1,1998.0,0.1009,2.58,222.5,1.0,23.0188,236.0,449.0,973.0
2,2024-05-27 00:00:00+01:00,22,2024,5,236.0,220.0,208.5,1.0552,1,1778.0,0.0898,2.64,219.5,1.0,22.611,213.0,468.0,919.0
2,2024-06-03 00:00:00+01:00,23,2024,6,213.0,236.0,206.25,1.1442,1,1542.0,0.0779,2.64,195.5,1.0,19.8237,255.0,524.0,926.0
2,2024-06-10 00:00:00+01:00,24,2024,6,255.0,213.0,211.25,1.0083,1,2399.0,0.115,3.13,253.0,1.0,25.3973,269.0,451.0,868.0
2,2024-06-17 00:00:00+01:00,25,2024,6,269.0,255.0,231.0,1.1039,1,2144.0,0.1028,3.36,270.5,1.0,19.3362,182.0,402.0,859.0
2,2024-06-24 00:00:00+01:00,26,2024,6,182.0,269.0,243.25,1.1059,1,1875.0,0.0899,3.36,204.5,1.0,16.0586,220.0,417.0,880.0
2,2024-07-01 00:00:00+01:00,27,2024,7,220.0,182.0,229.75,0.7922,1,1693.0,0.0811,2.53,195.5,1.0,20.3882,197.0,457.0,870.0
2,2024-07-08 00:00:00+01:00,28,2024,7,197.0,220.0,231.5,0.9503,1,2543.0,0.1159,2.65,212.5,1.0,29.0167,260.0,463.0,893.0
2,2024-07-15 00:00:00+01:00,29,2024,7,260.0,197.0,217.0,0.9078,1,2346.0,0.107,2.65,208.0,1.0,28.5575,203.0,413.0,843.0
2,2024-07-22 00:00:00+01:00,30,2024,7,203.0,260.0,214.75,1.2107,1,2086.0,0.0951,2.45,193.5,1.0,27.7532,210.0,430.0,862.0
2,2024-07-29 00:00:00+01:00,31,2024,7,210.0,203.0,220.0,0.9227,1,1883.0,0.0858,2.5,210.0,1.0,23.9655,220.0,430.0,851.0
2,2024-08-05 00:00:00+01:00,32,2024,8,220.0,210.0,217.5,0.9655,1,1673.0,0.0763,2.5,211.0,1.0,21.5375,210.0,432.0,912.0
2,2024-08-12 00:00:00+01:00,33,2024,8,210.0,220.0,223.25,0.9854,1,2523.0,0.1097,2.5,195.0,1.0,31.6434,222.0,421.0,928.0
2,2024-08-19 00:00:00+01:00,34,2024,8,222.0,210.0,210.75,0.9964,1,2313.0,0.1005,2.7,197.0,1.0,28.4539,199.0,480.0,925.0
2,2024-08-26 00:00:00+01:00,35,2024,8,199.0,222.0,215.5,1.0302,1,2091.0,0.0909,2.7,217.0,1.0,25.156,281.0,507.0,954.0
2,2024-09-02 00:00:00+01:00,36,2024,9,281.0,199.0,212.75,0.9354,1,1892.0,0.0822,3.52,308.5,1.0,17.6851,226.0,445.0,864.0
2,2024-09-09 00:00:00+01:00,37,2024,9,226.0,281.0,228.0,1.2325,1,2681.0,0.1114,3.52,324.0,1.0,23.3839,219.0,447.0,882.0
2,2024-09-16 00:00:00+01:00,38,2024,9,219.0,226.0,232.0,0.9741,1,2455.0,0.102,2.7,230.5,1.0,27.4345,228.0,419.0,873.0
2,2024-09-23 00:00:00+01:00,39,2024,9,228.0,219.0,231.25,0.947,1,2236.0,0.0929,2.47,211.0,1.0,27.4026,191.0,435.0,842.0
2,2024-09-30 00:00:00+01:00,40,2024,9,191.0,228.0,238.5,0.956,1,2008.0,0.0834,2.47,203.0,1.0,23.8603,244.0,454.0,858.0
2,2024-10-07 00:00:00+01:00,41,2024,10,244.0,191.0,216.0,0.8843,1,2887.0,0.1148,2.47,194.5,1.0,37.8786,210.0,407.0,819.0
2,2024-10-14 00:00:00+01:00,42,2024,10,210.0,244.0,220.5,1.1066,1,2643.0,0.1051,2.44,204.0,1.0,34.3872,197.0,404.0,811.0
2,2024-10-21 00:00:00+01:00,43,2024,10,197.0,210.0,218.25,0.9622,1,2433.0,0.0968,2.52,208.0,1.0,30.966,207.0,412.0,793.0
2,2024-10-28 00:00:00+01:00,44,2024,10,207.0,197.0,210.5,0.9359,1,2236.0,0.0889,2.52,221.0,1.0,29.5065,205.0,407.0,765.0
2,2024-11-04 00:00:00+01:00,45,2024,11,205.0,207.0,214.5,0.965,1,2029.0,0.0807,2.49,212.0,1.0,26.5921,202.0,381.0,731.0
2,2024-11-11 00:00:00+01:00,46,2024,11,202.0,205.0,204.75,1.0012,1,2894.0,0.1104,2.49,211.5,1.0,39.735,179.0,358.0,798.0
2,2024-11-18 00:00:00+01:00,47,2024,11,179.0,202.0,202.75,0.9963,1,2692.0,0.1027,2.44,207.5,1.0,38.091,179.0,350.0,783.0
2,2024-11-25 00:00:00+01:00,48,2024,11,179.0,179.0,198.25,0.9029,1,2513.0,0.0959,2.53,190.5,1.0,35.0717,171.0,440.0,987.0
2,2024-12-02 00:00:00+01:00,49,2024,12,171.0,179.0,191.25,0.9359,1,2334.0,0.089,2.53,200.0,1.0,33.7658,269.0,433.0,1109.0
2,2024-12-09 00:00:00+01:00,50,2024,12,269.0,171.0,182.75,0.9357,1,3768.0,0.1354,2.43,204.0,1.0,59.3944,164.0,547.0,1063.0
2,2024-12-16 00:00:00+01:00,51,2024,12,164.0,269.0,199.5,1.3484,1,3499.0,0.1258,2.52,206.0,1.0,48.719,383.0,676.0,1143.0
2,2024-12-23 00:00:00+01:00,52,2024,12,383.0,164.0,195.75,0.8378,1,3335.0,0.1199,4.76,217.6667,1.0,25.0545,293.0,516.0,957.0
2,2024-12-30 00:00:00+01:00,1,2025,12,293.0,383.0,246.75,1.5522,1,2952.0,0.1061,4.76,222.6667,1.0,17.5934,223.0,467.0,886.0
2,2025-01-06 00:00:00+01:00,2,2025,1,223.0,293.0,277.25,1.0568,1,3729.0,0.1291,3.53,226.4,1.0,26.6713,244.0,441.0,902.0
2,2025-01-13 00:00:00+01:00,3,2025,1,244.0,223.0,265.75,0.8391,1,3506.0,0.1214,2.61,209.75,1.0,35.3831,197.0,419.0,852.0
2,2025-01-20 00:00:00+01:00,4,2025,1,197.0,244.0,285.75,0.8539,1,3262.0,0.1129,2.61,205.0,1.0,30.6165,222.0,461.0,909.0
2,2025-01-27 00:00:00+01:00,5,2025,1,222.0,197.0,239.25,0.8234,1,3065.0,0.1061,2.5,201.25,1.0,35.8704,239.0,433.0,954.0
2,2025-02-03 00:00:00+01:00,6,2025,2,239.0,222.0,221.5,1.0023,1,2843.0,0.0984,2.66,193.75,1.0,33.7769,194.0,448.0,939.0
2,2025-02-10 00:00:00+01:00,7,2025,2,194.0,239.0,225.5,1.0599,1,3674.0,0.1226,2.66,186.5,1.0,42.8755,254.0,521.0,1129.0
2,2025-02-17 00:00:00+01:00,8,2025,2,254.0,194.0,213.0,0.9108,1,3480.0,0.1162,2.56,197.5,1.0,44.6743,267.0,491.0,1275.0
2,2025-02-24 00:00:00+01:00,9,2025,2,267.0,254.0,227.25,1.1177,1,3226.0,0.1077,2.56,208.25,1.0,38.8167,224.0,608.0,1384.0
2,2025-03-03 00:00:00+01:00,10,2025,3,224.0,267.0,238.5,1.1195,1,2959.0,0.0988,2.79,221.75,1.0,31.1279,384.0,784.0,1611.0
2,2025-03-10 00:00:00+01:00,11,2025,3,384.0,224.0,234.75,0.9542,1,4340.0,0.1375,4.42,319.25,1.0,29.2792,400.0,776.0,1648.0
2,2025-03-17 00:00:00+01:00,12,2025,3,400.0,384.0,282.25,1.3605,1,3956.0,0.1253,4.5,389.25,1.0,21.8026,376.0,827.0,1690.0
2,2025-03-24 00:00:00+01:00,13,2025,3,376.0,400.0,318.75,1.2549,1,3556.0,0.1127,4.5,356.25,1.0,17.3539,451.0,872.0,1661.0
2,2025-03-31 00:00:00+01:00,14,2025,3,451.0,376.0,346.0,1.0867,1,3180.0,0.1007,5.03,351.0,1.0,12.7903,421.0,863.0,1490.0
2,2025-04-07 00:00:00+01:00,15,2025,4,421.0,451.0,402.75,1.1198,1,3799.0,0.1164,5.03,414.75,1.0,13.1269,442.0,789.0,1266.0
2,2025-04-14 00:00:00+01:00,16,2025,4,442.0,421.0,412.0,1.0218,1,3378.0,0.1035,5.24,468.5,1.0,10.9529,347.0,627.0,1005.0
2,2025-04-21 00:00:00+01:00,17,2025,4,347.0,442.0,422.5,1.0462,1,2936.0,0.09,5.24,363.75,1.0,9.2832,280.0,477.0,832.0
2,2025-04-28 00:00:00+01:00,18,2025,4,280.0,347.0,415.25,0.8356,1,2589.0,0.0793,3.35,261.25,1.0,13.0279,197.0,378.0,787.0
2,2025-05-05 00:00:00+01:00,19,2025,5,197.0,280.0,372.5,0.7517,1,2309.0,0.0708,3.03,236.0,1.0,14.3203,181.0,355.0,792.0
2,2025-05-12 00:00:00+01:00,20,2025,5,181.0,197.0,316.5,0.6224,1,3182.0,0.0944,2.58,202.5,1.0,27.2775,174.0,409.0,863.0
2,2025-05-19 00:00:00+01:00,21,2025,5,174.0,181.0,251.25,0.7204,1,3001.0,0.089,2.58,210.25,1.0,32.407,235.0,437.0,926.0
2,2025-05-26 00:00:00+01:00,22,2025,5,235.0,174.0,208.0,0.8365,1,2827.0,0.0839,2.64,223.75,1.0,36.0377,202.0,454.0,904.0
2,2025-06-02 00:00:00+01:00,23,2025,6,202.0,235.0,196.75,1.1944,1,2592.0,0.0769,2.64,210.0,1.0,34.9313,252.0,489.0,920.0
2,2025-06-09 00:00:00+01:00,24,2025,6,252.0,202.0,198.0,1.0202,1,3460.0,0.0995,3.13,243.5,1.0,39.0809,237.0,450.0,973.0
2,2025-06-16 00:00:00+01:00,25,2025,6,237.0,252.0,215.75,1.168,1,3208.0,0.0923,3.36,266.25,1.0,30.9772,213.0,431.0,974.0
2,2025-06-23 00:00:00+01:00,26,2025,6,213.0,237.0,231.5,1.0238,1,2971.0,0.0854,3.36,215.0,1.0,26.7369,218.0,523.0,1023.0
2,2025-06-30 00:00:00+01:00,27,2025,6,218.0,213.0,226.0,0.9425,1,2758.0,0.0793,2.53,198.25,1.0,33.7647,305.0,543.0,1012.0
2,2025-07-07 00:00:00+01:00,28,2025,7,305.0,218.0,230.0,0.9478,1,3610.0,0.1007,2.65,210.5,1.0,41.4602,238.0,500.0,895.0
2,2025-07-14 00:00:00+01:00,29,2025,7,238.0,305.0,243.25,1.2539,1,3305.0,0.0922,2.65,218.25,1.0,35.8898,262.0,469.0,856.0
2,2025-07-21 00:00:00+01:00,30,2025,7,262.0,238.0,243.5,0.9774,1,3067.0,0.0856,2.45,212.5,1.0,35.9871,207.0,395.0,793.0
2,2025-07-28 00:00:00+01:00,31,2025,7,207.0,262.0,255.75,1.0244,1,2805.0,0.0783,2.5,208.25,1.0,30.7097,188.0,387.0,776.0
2,2025-08-04 00:00:00+01:00,32,2025,8,188.0,207.0,253.0,0.8182,1,2598.0,0.0725,2.5,213.0,1.0,28.7526,199.0,398.0,863.0
2,2025-08-11 00:00:00+01:00,33,2025,8,199.0,188.0,223.75,0.8402,1,3480.0,0.0943,2.5,205.0,1.0,43.5486,199.0,389.0,878.0
2,2025-08-18 00:00:00+01:00,34,2025,8,199.0,199.0,214.0,0.9299,1,3281.0,0.0889,2.7,206.5,1.0,39.749,190.0,465.0,873.0
2,2025-08-25 00:00:00+01:00,35,2025,8,190.0,199.0,198.25,1.0038,1,3082.0,0.0835,2.7,213.75,1.0,40.3045,275.0,489.0,930.0
2,2025-09-01 00:00:00+01:00,36,2025,9,275.0,190.0,194.0,0.9794,1,2892.0,0.0783,3.52,274.25,1.0,29.645,214.0,408.0,833.0
2,2025-09-08 00:00:00+01:00,37,2025,9,214.0,275.0,215.75,1.2746,1,3687.0,0.0971,3.52,288.75,1.0,33.9843,194.0,441.0,818.0
2,2025-09-15 00:00:00+01:00,38,2025,9,194.0,214.0,219.5,0.9749,1,3473.0,0.0914,2.7,226.5,1.0,41.0208,247.0,425.0,844.0
